,FIPS,State,Area_Name,POP_ESTIMATE_2014,HH_income_2014,Unemployment_rate_2014,Alcohol Mortality Rate,Alcohol Mortality Rate(F),Alcohol Mortality Rate(M),Drug Mortality Rate,Drug Mortality Rate(F),Drug Mortality Rate(M),Self-harm Mortality Rate,Self-harm Mortality Rate(F),Self-harm Mortality Rate(M),Int. Violence Mortality Rate,Int. Violence Mortality Rate(F),Int. Violence Mortality Rate(M),Common State Abbreviation,Rural Status Description,HPSA Postal Code,Provider Type,Common County Name,HPSA Degree of Shortage,HPSA Designation Population,HPSA Estimated Served Population,HPSA Score,HPSA Shortage
10536,26071.0,MI,Iron County,"11,344","35,961",8.7,3.48,2.49,4.58,8.19,5.35,11.77,19.92,17.92,21.96,2.53,1.61,3.73,MI,Rural,,Psychiatrist,"Iron County, MI",Not applicable,36852.0,30000.0,11,0.84
10539,26073.0,MI,Isabella County,"70,097","42,431",5.9,1.97,1.39,2.65,7.29,5.34,9.62,11.79,10.79,12.85,1.75,1.19,2.5,MI,Rural,,Psychiatrist,"Isabella County, MI",Not applicable,259834.0,231000.0,12,0.96
10541,26073.0,MI,Isabella County,"70,097","42,431",5.9,1.97,1.39,2.65,7.29,5.34,9.62,11.79,10.79,12.85,1.75,1.19,2.5,MI,Rural,,Psychiatrist,"Isabella County, MI",Not applicable,153774.0,432000.0,0,0.0
10542,26073.0,MI,Isabella County,"70,097","42,431",5.9,1.97,1.39,2.65,7.29,5.34,9.62,11.79,10.79,12.85,1.75,1.19,2.5,MI,Rural,,Psychiatrist,"Isabella County, MI",Not applicable,264886.0,106000.0,18,12.36
10547,26075.0,MI,Jackson County,"159,437","46,670",6.7,2.27,1.64,3.03,13.72,11.34,16.36,16.24,15.13,17.34,4.42,3.42,5.67,MI,Non-Rural,49201-8887,,"Jackson County, MI",12,850.0,,12,0.42
10548,26075.0,MI,Jackson County,"159,437","46,670",6.7,2.27,1.64,3.03,13.72,11.34,16.36,16.24,15.13,17.34,4.42,3.42,5.67,MI,Non-Rural,,Psychiatrist,"Jackson County, MI",Not applicable,52766.0,0.0,18,3.52
10551,26077.0,MI,Kalamazoo County,"258,962","46,283",5.6,4.47,3.73,5.29,9.11,7.34,11.13,14.18,13.3,15.09,3.95,3.06,4.97,MI,Non-Rural,,Psychiatrist,"Kalamazoo County, MI",Not applicable,88983.0,54800.0,11,3.19
10552,26079.0,MI,Kalkaska County,"17,365","40,709",9.4,2.76,1.78,3.76,11.59,8.37,15.38,17.48,15.82,19.35,2.79,1.8,4.32,MI,Rural,,Psychiatrist,"Kalkaska County, MI",Not applicable,146932.0,118200.0,12,3.41
10558,26081.0,MI,Kent County,"631,451","53,342",5.0,5.18,4.52,5.79,6.65,5.5,7.88,11.34,10.69,11.98,3.69,3.04,4.44,MI,Non-Rural,,Psychiatrist,"Kent County, MI",Not applicable,137055.0,36400.0,16,7.32
10559,26081.0,MI,Kent County,"631,451","53,342",5.0,5.18,4.52,5.79,6.65,5.5,7.88,11.34,10.69,11.98,3.69,3.04,4.44,MI,Non-Rural,,Psychiatrist,"Kent County, MI",Not applicable,137055.0,36400.0,16,7.32
10560,26081.0,MI,Kent County,"631,451","53,342",5.0,5.18,4.52,5.79,6.65,5.5,7.88,11.34,10.69,11.98,3.69,3.04,4.44,MI,Non-Rural,,Psychiatrist,"Kent County, MI",Not applicable,137055.0,36400.0,16,7.32
10562,26083.0,MI,Keweenaw County,"2,174","40,411",11.1,2.62,1.66,3.76,5.16,2.48,8.92,14.32,12.01,16.88,1.71,0.87,2.99,MI,Rural,,Psychiatrist,"Keweenaw County, MI",Not applicable,36747.0,18000.0,16,1.55
10563,26083.0,MI,Keweenaw County,"2,174","40,411",11.1,2.62,1.66,3.76,5.16,2.48,8.92,14.32,12.01,16.88,1.71,0.87,2.99,MI,Rural,,Psychiatrist,"Keweenaw County, MI",Not applicable,1972.0,0.0,8,0.07
10566,26085.0,MI,Lake County,"11,395","30,990",11.2,3.54,2.37,4.98,12.82,8.63,17.78,23.74,21.48,26.33,5.07,3.16,7.54,MI,Rural,,Psychiatrist,"Lake County, MI",Not applicable,11031.0,0.0,19,0.74
10580,26091.0,MI,Lenawee County,"98,737","48,194",6.4,1.22,0.82,1.68,8.87,7.01,10.9,11.57,10.74,12.47,2.08,1.45,2.92,MI,Rural,,Psychiatrist,"Lenawee County, MI",Not applicable,94088.0,18000.0,16,5.37
10582,26095.0,MI,Luce County,"6,412","37,590",8.5,3.13,1.94,4.6,8.56,5.04,12.99,14.75,12.86,16.84,2.78,1.44,4.8,MI,Rural,49868,,"Luce County, MI",12,1088.0,,18,0.54
10583,26095.0,MI,Luce County,"6,412","37,590",8.5,3.13,1.94,4.6,8.56,5.04,12.99,14.75,12.86,16.84,2.78,1.44,4.8,MI,Rural,,Psychiatrist,"Luce County, MI",Not applicable,5468.0,0.0,13,0.36
10587,26097.0,MI,Mackinac County,"11,003","39,359",11.2,3.54,2.47,4.81,8.81,5.51,12.81,19.21,17.28,21.42,2.47,1.41,4.02,MI,Rural,,Psychiatrist,"Mackinac County, MI",Not applicable,44935.0,0.0,18,2.25
10590,26099.0,MI,Macomb County,"862,959","54,865",7.9,3.17,2.55,3.8,15.95,14.46,17.31,15.72,14.95,16.47,4.28,3.55,5.14,MI,Non-Rural,,Psychiatrist,"Macomb County, MI",Not applicable,194977.0,0.0,16,13.0
10591,26099.0,MI,Macomb County,"862,959","54,865",7.9,3.17,2.55,3.8,15.95,14.46,17.31,15.72,14.95,16.47,4.28,3.55,5.14,MI,Non-Rural,,Psychiatrist,"Macomb County, MI",Not applicable,194977.0,0.0,16,13.0
10592,26099.0,MI,Macomb County,"862,959","54,865",7.9,3.17,2.55,3.8,15.95,14.46,17.31,15.72,14.95,16.47,4.28,3.55,5.14,MI,Non-Rural,,Psychiatrist,"Macomb County, MI",Not applicable,194977.0,0.0,16,13.0
10593,26099.0,MI,Macomb County,"862,959","54,865",7.9,3.17,2.55,3.8,15.95,14.46,17.31,15.72,14.95,16.47,4.28,3.55,5.14,MI,Non-Rural,,Psychiatrist,"Macomb County, MI",Not applicable,194977.0,0.0,16,13.0
10594,26099.0,MI,Macomb County,"862,959","54,865",7.9,3.17,2.55,3.8,15.95,14.46,17.31,15.72,14.95,16.47,4.28,3.55,5.14,MI,Non-Rural,,Psychiatrist,"Macomb County, MI",Not applicable,194977.0,0.0,16,13.0
10595,26099.0,MI,Macomb County,"862,959","54,865",7.9,3.17,2.55,3.8,15.95,14.46,17.31,15.72,14.95,16.47,4.28,3.55,5.14,MI,Non-Rural,,Psychiatrist,"Macomb County, MI",Not applicable,194977.0,0.0,16,13.0
10596,26099.0,MI,Macomb County,"862,959","54,865",7.9,3.17,2.55,3.8,15.95,14.46,17.31,15.72,14.95,16.47,4.28,3.55,5.14,MI,Non-Rural,,Psychiatrist,"Macomb County, MI",Not applicable,194977.0,0.0,16,13.0
10597,26099.0,MI,Macomb County,"862,959","54,865",7.9,3.17,2.55,3.8,15.95,14.46,17.31,15.72,14.95,16.47,4.28,3.55,5.14,MI,Non-Rural,,Psychiatrist,"Macomb County, MI",Not applicable,194977.0,0.0,16,13.0
10598,26099.0,MI,Macomb County,"862,959","54,865",7.9,3.17,2.55,3.8,15.95,14.46,17.31,15.72,14.95,16.47,4.28,3.55,5.14,MI,Non-Rural,,Psychiatrist,"Macomb County, MI",Not applicable,194977.0,0.0,16,13.0
10599,26099.0,MI,Macomb County,"862,959","54,865",7.9,3.17,2.55,3.8,15.95,14.46,17.31,15.72,14.95,16.47,4.28,3.55,5.14,MI,Non-Rural,,Psychiatrist,"Macomb County, MI",Not applicable,194977.0,0.0,16,13.0
10600,26099.0,MI,Macomb County,"862,959","54,865",7.9,3.17,2.55,3.8,15.95,14.46,17.31,15.72,14.95,16.47,4.28,3.55,5.14,MI,Non-Rural,,Psychiatrist,"Macomb County, MI",Not applicable,194977.0,0.0,16,13.0
10601,26099.0,MI,Macomb County,"862,959","54,865",7.9,3.17,2.55,3.8,15.95,14.46,17.31,15.72,14.95,16.47,4.28,3.55,5.14,MI,Unknown,,Psychiatrist,"Macomb County, MI",Not applicable,194977.0,0.0,16,13.0
10602,26099.0,MI,Macomb County,"862,959","54,865",7.9,3.17,2.55,3.8,15.95,14.46,17.31,15.72,14.95,16.47,4.28,3.55,5.14,MI,Non-Rural,,Psychiatrist,"Macomb County, MI",Not applicable,194977.0,0.0,16,13.0
10606,26101.0,MI,Manistee County,"24,409","37,477",8.5,3.68,2.65,4.97,14.07,10.52,18.01,19.72,18.1,21.62,2.43,1.55,3.61,MI,Rural,,Psychiatrist,"Manistee County, MI",Not applicable,40993.0,15000.0,18,0.87
10607,26101.0,MI,Manistee County,"24,409","37,477",8.5,3.68,2.65,4.97,14.07,10.52,18.01,19.72,18.1,21.62,2.43,1.55,3.61,MI,Rural,,Psychiatrist,"Manistee County, MI",Not applicable,40517.0,20000.0,16,1.7
10611,26103.0,MI,Marquette County,"67,773","44,735",7.0,3.49,2.71,4.36,8.16,6.2,10.3,13.64,12.52,14.85,1.86,1.31,2.49,MI,Rural,,Psychiatrist,"Marquette County, MI",Not applicable,21638.0,1000.0,18,1.39
10620,26105.0,MI,Mason County,"28,732","42,896",7.5,2.88,1.96,3.82,8.25,5.48,11.49,19.35,17.61,21.21,3.04,2.0,4.39,MI,Rural,,Psychiatrist,"Mason County, MI",Not applicable,11330.0,0.0,17,0.76
10623,26107.0,MI,Mecosta County,"43,197","41,572",7.9,1.63,1.11,2.24,6.98,5.03,9.54,14.32,13.02,15.66,2.1,1.39,3.15,MI,Rural,,Psychiatrist,"Mecosta County, MI",Not applicable,259834.0,231000.0,12,0.96
10626,26107.0,MI,Mecosta County,"43,197","41,572",7.9,1.63,1.11,2.24,6.98,5.03,9.54,14.32,13.02,15.66,2.1,1.39,3.15,MI,Rural,,Psychiatrist,"Mecosta County, MI",Not applicable,153774.0,432000.0,0,0.0
10627,26107.0,MI,Mecosta County,"43,197","41,572",7.9,1.63,1.11,2.24,6.98,5.03,9.54,14.32,13.02,15.66,2.1,1.39,3.15,MI,Rural,,Psychiatrist,"Mecosta County, MI",Not applicable,264886.0,106000.0,18,12.36
10631,26109.0,MI,Menominee County,"23,516","42,191",6.9,3.03,2.18,3.91,7.41,4.98,10.04,15.42,14.01,16.98,2.3,1.46,3.39,MI,Rural,,Psychiatrist,"Menominee County, MI",Not applicable,23460.0,0.0,17,1.17
10632,26111.0,MI,Midland County,"83,479","51,629",6.1,1.02,0.7,1.38,3.87,2.83,5.3,14.57,13.46,15.7,1.73,1.21,2.48,MI,Non-Rural,,Psychiatrist,"Midland County, MI",Not applicable,259834.0,231000.0,12,0.96
10633,26111.0,MI,Midland County,"83,479","51,629",6.1,1.02,0.7,1.38,3.87,2.83,5.3,14.57,13.46,15.7,1.73,1.21,2.48,MI,Non-Rural,,Psychiatrist,"Midland County, MI",Not applicable,110422.0,441000.0,0,0.0
10634,26111.0,MI,Midland County,"83,479","51,629",6.1,1.02,0.7,1.38,3.87,2.83,5.3,14.57,13.46,15.7,1.73,1.21,2.48,MI,Non-Rural,,Psychiatrist,"Midland County, MI",Not applicable,264886.0,106000.0,18,12.36
10635,26113.0,MI,Missaukee County,"14,975","40,455",7.8,1.95,1.26,2.84,9.43,6.43,13.15,17.45,15.71,19.42,2.71,1.62,4.02,MI,Rural,,Psychiatrist,"Missaukee County, MI",Not applicable,84511.0,49500.0,15,2.58
10648,26117.0,MI,Montcalm County,"62,804","41,554",7.6,2.49,1.81,3.22,9.02,6.78,11.7,15.83,14.68,17.07,3.04,2.16,4.37,MI,Partially Rural,,Psychiatrist,"Montcalm County, MI",Not applicable,60178.0,0.0,16,3.01
10651,26119.0,MI,Montmorency County,"9,321","37,961",13.0,3.04,1.8,4.48,14.32,9.73,19.67,21.84,19.67,24.35,3.15,1.76,5.05,MI,Rural,,Psychiatrist,"Montmorency County, MI",Not applicable,9352.0,0.0,15,0.47
10655,26121.0,MI,Muskegon County,"172,266","42,588",7.7,4.13,3.14,5.25,15.87,13.36,18.62,14.02,13.02,15.06,4.73,3.69,6.03,MI,Non-Rural,49442-6240,,"Muskegon County, MI",12,1292.0,,18,0.65
10656,26121.0,MI,Muskegon County,"172,266","42,588",7.7,4.13,3.14,5.25,15.87,13.36,18.62,14.02,13.02,15.06,4.73,3.69,6.03,MI,Partially Rural,,Psychiatrist,"Muskegon County, MI",Not applicable,164587.0,30000.0,13,9.47
10662,26123.0,MI,Newaygo County,"47,785","41,588",7.2,2.44,1.76,3.27,9.54,7.22,12.16,16.8,15.47,18.24,2.79,1.86,4.05,MI,Rural,,Psychiatrist,"Newaygo County, MI",Not applicable,47164.0,0.0,16,2.36
10665,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10666,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10667,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10668,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10669,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10670,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10671,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10672,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10673,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10674,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10675,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10676,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10677,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10678,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10679,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10680,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10681,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10682,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10683,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10684,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10685,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10686,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10687,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10688,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10689,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10690,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10691,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10692,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10693,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10694,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10695,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10696,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10697,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10698,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10699,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10700,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10701,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10702,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10703,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10704,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10705,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10706,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10707,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10708,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10709,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10710,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10711,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10712,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10713,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10714,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10715,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10716,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,87912.0,7200.0,17,5.5
10717,26125.0,MI,Oakland County,"1,242,993","69,378",6.5,0.99,0.76,1.25,10.47,9.59,11.39,14.53,13.89,15.15,3.96,3.35,4.69,MI,Non-Rural,,Psychiatrist,"Oakland County, MI",Not applicable,35827.0,31800.0,8,0.8
10732,26127.0,MI,Oceana County,"26,352","41,166",10.0,2.98,1.97,4.12,11.5,8.41,15.01,16.21,14.78,17.73,3.41,2.21,5.0,MI,Rural,,Psychiatrist,"Oceana County, MI",Not applicable,26027.0,0.0,18,1.74
10735,26129.0,MI,Ogemaw County,"20,967","35,968",9.8,3.11,1.96,4.57,16.29,12.3,21.16,24.32,22.25,26.63,3.44,2.26,5.11,MI,Rural,,Psychiatrist / Core Mental Health,"Ogemaw County, MI",Not applicable,55396.0,7800.0,17,0.55
10736,26129.0,MI,Ogemaw County,"20,967","35,968",9.8,3.11,1.96,4.57,16.29,12.3,21.16,24.32,22.25,26.63,3.44,2.26,5.11,MI,Rural,,Psychiatrist,"Ogemaw County, MI",Not applicable,54491.0,0.0,18,3.63
10738,26131.0,MI,Ontonagon County,"6,191","35,387",11.4,3.49,2.36,4.76,8.6,5.29,13.12,18.67,16.51,21.14,2.44,1.41,3.92,MI,Rural,,Psychiatrist,"Ontonagon County, MI",Not applicable,6339.0,0.0,13,0.32
10739,26133.0,MI,Osceola County,"23,212","40,235",8.5,2.36,1.63,3.27,9.45,6.68,12.87,15.86,14.39,17.49,2.96,1.91,4.27,MI,Rural,,Psychiatrist,"Osceola County, MI",Not applicable,259834.0,231000.0,12,0.96
