FIPS,Common State Abbreviation,Rural Status Description,HPSA Postal Code,Provider Type,Common County Name,HPSA Degree of Shortage,HPSA Designation Population,HPSA Estimated Served Population,HPSA Score,HPSA Shortage
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,63794.0,0.0,18,4.25
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,63794.0,0.0,18,4.25
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,63794.0,0.0,18,4.25
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,63794.0,0.0,18,4.25
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,63794.0,0.0,18,4.25
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,63794.0,0.0,18,4.25
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,63794.0,0.0,18,4.25
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,63794.0,0.0,18,4.25
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,63794.0,0.0,18,4.25
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,63794.0,0.0,18,4.25
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,63794.0,0.0,18,4.25
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35001,NM,Non-Rural,,Psychiatrist,"Bernalillo County, NM",Not applicable,32083.0,0.0,19,2.14
35039,NM,Rural,,Psychiatrist,"Rio Arriba County, NM",Not applicable,39831.0,0.0,18,2.66
35001,NM,Non-Rural,87105-4634,,"Bernalillo County, NM",,,,19,
35019,NM,Rural,88435,,"Guadalupe County, NM",12,,,21,0.63
35043,NM,Rural,,Psychiatrist,"Sandoval County, NM",Not applicable,17696.0,0.0,19,1.18
35043,NM,Rural,,Psychiatrist,"Sandoval County, NM",Not applicable,17696.0,0.0,19,1.18
35043,NM,Rural,,Psychiatrist,"Sandoval County, NM",Not applicable,17696.0,0.0,19,1.18
35055,NM,Rural,,Psychiatrist,"Taos County, NM",Not applicable,32716.0,8000.0,20,1.78
35013,NM,Partially Rural,,Psychiatrist,"Dona Ana County, NM",Not applicable,207701.0,87000.0,19,9.5
35053,NM,Rural,,Psychiatrist,"Socorro County, NM",Not applicable,28589.0,0.0,18,1.91
35051,NM,Rural,,Psychiatrist,"Sierra County, NM",Not applicable,28589.0,0.0,18,1.91
35001,NM,Non-Rural,87102-2706,,"Bernalillo County, NM",,,,19,2.14
35037,NM,Rural,,Psychiatrist,"Quay County, NM",Not applicable,86973.0,25000.0,18,4.55
35041,NM,Rural,,Psychiatrist,"Roosevelt County, NM",Not applicable,86973.0,25000.0,18,4.55
35021,NM,Rural,,Psychiatrist,"Harding County, NM",Not applicable,86973.0,25000.0,18,4.55
35009,NM,Rural,,Psychiatrist,"Curry County, NM",Not applicable,86973.0,25000.0,18,4.55
35019,NM,Rural,,Psychiatrist,"Guadalupe County, NM",Not applicable,86973.0,25000.0,18,4.55
35011,NM,Rural,,Psychiatrist,"De Baca County, NM",Not applicable,86973.0,25000.0,18,4.55
35059,NM,Rural,,Psychiatrist,"Union County, NM",Not applicable,86973.0,25000.0,18,4.55
35015,NM,Rural,,Psychiatrist,"Eddy County, NM",Not applicable,265480.0,20000.0,18,16.7
35027,NM,Rural,,Psychiatrist,"Lincoln County, NM",Not applicable,265480.0,20000.0,18,16.7
35025,NM,Rural,,Psychiatrist,"Lea County, NM",Not applicable,265480.0,20000.0,18,16.7
35005,NM,Rural,,Psychiatrist,"Chaves County, NM",Not applicable,265480.0,20000.0,18,16.7
35035,NM,Rural,,Psychiatrist,"Otero County, NM",Not applicable,265480.0,20000.0,18,16.7
35031,NM,Rural,,Psychiatrist,"McKinley County, NM",Not applicable,198188.0,50000.0,19,10.71
35045,NM,Partially Rural,,Psychiatrist,"San Juan County, NM",Not applicable,198188.0,50000.0,19,10.71
35057,NM,Partially Rural,,Psychiatrist,"Torrance County, NM",Not applicable,15036.0,0.0,18,0.75
35007,NM,Rural,,Psychiatrist,"Colfax County, NM",Not applicable,12777.0,0.0,18,0.85
35061,NM,Partially Rural,,Psychiatrist,"Valencia County, NM",Not applicable,74466.0,0.0,18,3.72
35001,NM,Non-Rural,87108-2068,,"Bernalillo County, NM",,,,18,4.25
34023,NJ,Non-Rural,08820-2072,,"Middlesex County, NJ",,,,5,
34013,NJ,Non-Rural,07114-3721,,"Essex County, NJ",,,,3,0.46
34039,NJ,Non-Rural,07201-2008,,"Union County, NJ",,,,12,0.51
34007,NJ,Non-Rural,08103-3109,,"Camden County, NJ",,,,8,
34029,NJ,Non-Rural,08701-1251,,"Ocean County, NJ",,,,18,0.0
34029,NJ,Non-Rural,08701-3324,,"Ocean County, NJ",,,,17,0.0
34017,NJ,Non-Rural,07304-2731,,"Hudson County, NJ",,,,24,0.0
34007,NJ,Non-Rural,08103-3529,,"Camden County, NJ",,,,18,0.0
34013,NJ,Non-Rural,07102-3224,,"Essex County, NJ",,,,11,
34025,NJ,Non-Rural,07740-7027,,"Monmouth County, NJ",,,,0,0.0
34023,NJ,Non-Rural,08901-1311,,"Middlesex County, NJ",,,,19,
34027,NJ,Non-Rural,07801-4506,,"Morris County, NJ",,,,16,0.0
34001,NJ,Non-Rural,08234-5549,,"Atlantic County, NJ",,,,16,0.0
34025,NJ,Non-Rural,07712-7102,,"Monmouth County, NJ",,,,9,0.0
34001,NJ,Non-Rural,08401-7022,,"Atlantic County, NJ",,,,0,0.0
34023,NJ,Non-Rural,08861-4311,,"Middlesex County, NJ",,,,14,0.0
34011,NJ,Rural,08302-1918,,"Cumberland County, NJ",,,,18,0.0
34001,NJ,Rural,08037-2018,,"Atlantic County, NJ",,,,20,0.0
34017,NJ,Non-Rural,07304-2731,,"Hudson County, NJ",,,,0,0.0
34007,NJ,Non-Rural,08103-3101,,"Camden County, NJ",,,,0,0.0
34017,NJ,Non-Rural,07306-4802,,"Hudson County, NJ",,,,10,0.0
34023,NJ,Non-Rural,08901-1311,,"Middlesex County, NJ",,,,9,0.0
34007,NJ,Non-Rural,08105-1936,,"Camden County, NJ",,,,21,0.0
34013,NJ,Non-Rural,07102-1304,,"Essex County, NJ",,,,16,0.0
34013,NJ,Non-Rural,07104-4309,,"Essex County, NJ",,,,10,0.0
34021,NJ,Non-Rural,08618-4741,,"Mercer County, NJ",,,,19,0.0
34031,NJ,Non-Rural,07522-1775,,"Passaic County, NJ",,,,9,0.0
34017,NJ,Non-Rural,07093-2622,,"Hudson County, NJ",,,,10,0.0
34039,NJ,Non-Rural,07063-1000,,"Union County, NJ",,,,10,0.0
34013,NJ,,,,"Essex County, NJ",Not applicable,0.0,,0,0.0
34031,NJ,,,,"Passaic County, NJ",Not applicable,0.0,,0,0.0
34001,NJ,,,,"Atlantic County, NJ",Not applicable,0.0,,0,0.0
34001,NJ,,,,"Atlantic County, NJ",Not applicable,0.0,,0,0.0
34001,NJ,,,,"Atlantic County, NJ",Not applicable,0.0,,0,0.0
34001,NJ,,,,"Atlantic County, NJ",Not applicable,0.0,,0,0.0
34001,NJ,,,,"Atlantic County, NJ",Not applicable,0.0,,0,0.0
34001,NJ,,,,"Atlantic County, NJ",Not applicable,0.0,,0,0.0
34001,NJ,,,,"Atlantic County, NJ",Not applicable,28201.0,,0,0.1
34001,NJ,,,,"Atlantic County, NJ",Not applicable,28201.0,,0,0.1
34001,NJ,,,,"Atlantic County, NJ",Not applicable,28201.0,,0,0.1
34033,NJ,,,,"Salem County, NJ",Not applicable,0.0,,0,0.0
34031,NJ,,,,"Passaic County, NJ",Not applicable,0.0,,0,0.0
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,72359.0,,0,
34001,NJ,,,,"Atlantic County, NJ",Not applicable,212900.0,,0,0.9
34013,NJ,Non-Rural,07105-1815,,"Essex County, NJ",,,,10,
34021,NJ,Non-Rural,08611,,"Mercer County, NJ",,,,3,0.01
34019,NJ,Non-Rural,08809-1209,,"Hunterdon County, NJ",,,,0,-1.37
34005,NJ,Non-Rural,08620,,"Burlington County, NJ",,,,3,0.16
34013,NJ,,,,"Essex County, NJ",Not applicable,121800.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,121800.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,121800.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,121800.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,121800.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,121800.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,121800.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,121800.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,121800.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,121800.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,121800.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,121800.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,121800.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,121800.0,,0,
34023,NJ,Non-Rural,07001-1660,,"Middlesex County, NJ",,,,3,0.04
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34013,NJ,,,,"Essex County, NJ",Not applicable,313500.0,,0,
34039,NJ,Non-Rural,07065-5522,,"Union County, NJ",6,2587.0,,6,0.79
34005,NJ,Rural,08640,,"Burlington County, NJ",12,3919.0,,12,1.96
34011,NJ,Rural,08302-3479,,"Cumberland County, NJ",6,6650.0,,6,1.67
34011,NJ,Non-Rural,08314-8902,,"Cumberland County, NJ",6,3558.0,,6,0.98
34021,NJ,Non-Rural,08618-3447,,"Mercer County, NJ",6,9458.0,,6,2.98
34005,NJ,Non-Rural,08620,,"Burlington County, NJ",6,4686.0,,6,1.34
34005,NJ,Non-Rural,08505,,"Burlington County, NJ",6,2287.0,,6,0.64
34011,NJ,Non-Rural,08327-2010,,"Cumberland County, NJ",6,3890.0,,6,1.74
34019,NJ,Non-Rural,08801-3039,,"Hunterdon County, NJ",6,1753.0,,6,0.38
34007,NJ,Non-Rural,08037-2516,,"Camden County, NJ",,399.0,,8,-5.32
34027,NJ,Non-Rural,07950-4400,,"Morris County, NJ",,525.0,,8,-6.91
34011,NJ,Rural,08320-2000,,"Cumberland County, NJ",12,,,12,1.3
34041,NJ,,,,"Warren County, NJ",Not applicable,83300.0,,0,
34037,NJ,,,,"Sussex County, NJ",Not applicable,114900.0,,0,
34029,NJ,,,,"Ocean County, NJ",Not applicable,370100.0,,0,
34015,NJ,,,,"Gloucester County, NJ",Not applicable,207300.0,,0,
34011,NJ,,,,"Cumberland County, NJ",Not applicable,138069.0,,0,3.6
34009,NJ,,,,"Cape May County, NJ",Not applicable,95685.0,,0,13.5
33009,NH,Rural,03222-6063,,"Grafton County, NH",,,,6,
33007,NH,Rural,03598-3343,,"Coos County, NH",,1.0,,10,0.0
33007,NH,Rural,03582-4061,,"Coos County, NH",,1.0,,9,0.0
33019,NH,Rural,03773-1807,,"Sullivan County, NH",,1.0,,6,0.0
33003,NH,Rural,03818-4204,,"Carroll County, NH",,,,8,
33011,NH,Non-Rural,03060-3312,,"Hillsborough County, NH",,,,19,0.0
33007,NH,Rural,03576-3206,,"Coos County, NH",,,,14,0.0
33019,NH,Rural,03603,,"Sullivan County, NH",,,,0,0.0
33009,NH,Rural,03264-1551,,"Grafton County, NH",,,,17,0.0
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,14301.0,5000.0,17,0.7
33015,NH,Non-Rural,03801-5892,,"Rockingham County, NH",,,,8,0.0
33017,NH,Non-Rural,03820-2807,,"Strafford County, NH",,,,10,0.0
33013,NH,Rural,03235-2026,,"Merrimack County, NH",,,,16,0.0
33007,NH,Rural,03570-2006,,"Coos County, NH",,,,16,0.0
33011,NH,Non-Rural,03101-1325,,"Hillsborough County, NH",,,,12,0.0
33011,NH,Non-Rural,03101-1356,,"Hillsborough County, NH",,,,18,0.0
33015,NH,Non-Rural,03857-1843,,"Rockingham County, NH",,,,8,0.0
33009,NH,Rural,03561-3712,,"Grafton County, NH",,,,15,0.0
33013,NH,,,,"Merrimack County, NH",Not applicable,0.0,,0,0.0
33001,NH,,,,"Belknap County, NH",Not applicable,0.0,,0,0.0
33001,NH,,,,"Belknap County, NH",Not applicable,0.0,,0,0.0
33001,NH,,,,"Belknap County, NH",Not applicable,0.0,,0,0.0
33013,NH,,,,"Merrimack County, NH",Not applicable,0.0,,0,0.0
33001,NH,Rural,,,"Belknap County, NH",Not applicable,0.0,,0,0.0
33001,NH,,,,"Belknap County, NH",Not applicable,0.0,,0,0.0
33001,NH,,,,"Belknap County, NH",Not applicable,0.0,,0,0.0
33001,NH,,,,"Belknap County, NH",Not applicable,0.0,,0,0.0
33001,NH,,,,"Belknap County, NH",Not applicable,0.0,,0,0.0
33001,NH,,,,"Belknap County, NH",Not applicable,0.0,,0,0.0
33001,NH,,,,"Belknap County, NH",Not applicable,0.0,,0,0.0
33013,NH,,,,"Merrimack County, NH",Not applicable,0.0,,0,0.0
33013,NH,,,,"Merrimack County, NH",Not applicable,0.0,,0,0.0
33013,NH,,,,"Merrimack County, NH",Not applicable,0.0,,0,0.0
33013,NH,,,,"Merrimack County, NH",Not applicable,0.0,,0,0.0
33001,NH,Rural,,,"Belknap County, NH",Not applicable,0.0,,0,0.0
33007,NH,Rural,03570-3564,,"Coos County, NH",,,,0,0.3
33009,NH,Rural,,,"Grafton County, NH",Not applicable,0.0,,0,
33009,NH,Rural,,,"Grafton County, NH",Not applicable,0.0,,0,
33009,NH,Rural,,,"Grafton County, NH",Not applicable,0.0,,0,
33009,NH,Rural,,,"Grafton County, NH",Not applicable,0.0,,0,
33009,NH,Rural,,,"Grafton County, NH",Not applicable,0.0,,0,
33009,NH,Rural,,,"Grafton County, NH",Not applicable,0.0,,0,
33009,NH,Rural,,,"Grafton County, NH",Not applicable,0.0,,0,
33009,NH,Rural,,,"Grafton County, NH",Not applicable,0.0,,0,
33009,NH,Rural,,,"Grafton County, NH",Not applicable,0.0,,0,
33009,NH,Rural,,,"Grafton County, NH",Not applicable,0.0,,0,
33009,NH,Rural,,,"Grafton County, NH",Not applicable,0.0,,0,
33009,NH,Rural,,,"Grafton County, NH",Not applicable,0.0,,0,
33009,NH,Rural,,,"Grafton County, NH",Not applicable,0.0,,0,
33009,NH,Rural,,Psychiatrist,"Grafton County, NH",Not applicable,38484.0,28600.0,12,1.14
33009,NH,Rural,,Psychiatrist,"Grafton County, NH",Not applicable,38484.0,28600.0,12,1.14
33009,NH,Rural,,Psychiatrist,"Grafton County, NH",Not applicable,38484.0,28600.0,12,1.14
33007,NH,Rural,,Psychiatrist,"Coos County, NH",Not applicable,38484.0,28600.0,12,1.14
